ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;NAZEV_LOK;POLE;pracoviste;oop;HODNOCENE_OBDOBI_OD;HODNOCENE_OBDOBI_DO;ID_ND_AKCE;DATUM;CILMON;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;LIM_INDLIST;HOD_IND;STAV_IND;ID_ND_LOK
2015;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;EVL Příhrazské skála - B5 Krtola;EVL Příhrazské skála - B5 Krtola;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2015-05-13;2015-07-06;9547035, 9547075;2015-07-06;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5835685
2015;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;EVL Příhrazské skála - B5 Krtola;EVL Příhrazské skála - B5 Krtola;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2015-05-13;2015-07-06;9547035, 9547075;2015-07-06;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5835685
2015;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;EVL Příhrazské skály - A6 Hynšta;EVL Příhrazské skály - A6 Hynšta;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2015-07-03;2015-07-03;9547060;2015-07-03;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5835146
2015;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;EVL Příhrazské skály - A6 Hynšta;EVL Příhrazské skály - A6 Hynšta;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2015-07-03;2015-07-03;9547060;2015-07-03;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5835146
2015;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;EVL Příhrazské skály - A6 Hynšta;EVL Příhrazské skály - A6 Hynšta;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2015-07-03;2015-07-03;9547060;2015-07-03;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5835146
2016;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Hynšta;Hynšta;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2015-12-28;2016-01-08;9807673;2016-01-08;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5375454
2016;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Hynšta;Hynšta;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2015-12-28;2016-01-08;9807673;2016-01-08;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5375454
2016;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Hynšta;Hynšta;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2015-12-28;2016-01-08;9807673;2016-01-08;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5375454
2019;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Jenčova sluj;Jenčova sluj;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2006-01-06;2019-01-03;11222903;2019-01-03;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5375455
2019;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Jenčova sluj;Jenčova sluj;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2006-01-06;2019-01-03;11222903;2019-01-03;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5375455
2019;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Jenčova sluj;Jenčova sluj;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2006-01-06;2019-01-03;11222903;2019-01-03;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5375455
2016;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Krtola;Krtola;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2002-01-22;2016-09-10;9789933;2016-09-10;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;4929536
2016;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Krtola;Krtola;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2002-01-22;2016-09-10;9789933;2016-09-10;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;4929536
2016;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Krtola;Krtola;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2002-01-22;2016-09-10;9789933;2016-09-10;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;4929536
2025;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Krtola u Příhraz - jeskyně;Krtola u Příhraz - jeskyně;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2012-01-08;2025-01-16;15620351;2025-01-16;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5062270
2025;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Krtola u Příhraz - jeskyně;Krtola u Příhraz - jeskyně;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2012-01-08;2025-01-16;15620351;2025-01-16;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5062270
2025;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Krtola u Příhraz - jeskyně;Krtola u Příhraz - jeskyně;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2012-01-08;2025-01-16;15620351;2025-01-16;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5062270
2021;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Mužský;Mužský;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2021-10-07;2021-10-07;11748676;2021-10-07;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8278616
2021;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Mužský;Mužský;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2021-10-07;2021-10-07;11748676;2021-10-07;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8278616
2021;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Mužský;Mužský;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2021-10-07;2021-10-07;11748676;2021-10-07;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8278616
2015;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;jeskyně Racák;jeskyně Racák;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2015-08-14;2015-08-14;9547082;2015-08-14;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5835706
2015;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;jeskyně Racák;jeskyně Racák;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2015-08-14;2015-08-14;9547082;2015-08-14;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5835706
2015;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;jeskyně Racák;jeskyně Racák;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2015-08-14;2015-08-14;9547082;2015-08-14;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5835706
2021;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Žďár u Mnichova Hradiště;Žďár u Mnichova Hradiště;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2021-07-15;2021-07-15;11746090;2021-07-15;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8273673
2021;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Žďár u Mnichova Hradiště;Žďár u Mnichova Hradiště;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2021-07-15;2021-07-15;11746090;2021-07-15;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8273673
2021;CZ0214012;Příhrazské skály;Rhinolophus hipposideros;Letouni;Žďár u Mnichova Hradiště;Žďár u Mnichova Hradiště;5456c;RP Liberecko;AOPK ČR - RP Liberecko;2021-07-15;2021-07-15;11746090;2021-07-15;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8273673
2012;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;5453;5453;96,"5453a";RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2010-01-01;2012-06-21;9010824;2012-06-21;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;1790809
2012;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;5453;5453;96,"5453a";RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2010-01-01;2012-06-21;9010824;2012-06-21;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;1790809
2012;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;5453;5453;96,"5453a";RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2010-01-01;2012-06-21;9010824;2012-06-21;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;1790809
2019;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Dražejov u Dubé;Dražejov u Dubé;5453c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2019-05-24;2019-05-24;10857097;2019-05-24;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;7171072
2019;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Dražejov u Dubé;Dražejov u Dubé;5453c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2019-05-24;2019-05-24;10857097;2019-05-24;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7171072
2019;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Dražejov u Dubé;Dražejov u Dubé;5453c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2019-05-24;2019-05-24;10857097;2019-05-24;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;7171072
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Houska, sklepy zámku Houska;Houska, sklepy zámku Houska;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2008-11-06;2025-01-23;13455987;2025-01-23;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;1009098
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Houska, sklepy zámku Houska;Houska, sklepy zámku Houska;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2008-11-06;2025-01-23;13455987;2025-01-23;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;1009098
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Houska, sklepy zámku Houska;Houska, sklepy zámku Houska;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2008-11-06;2025-01-23;13455987;2025-01-23;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;1009098
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Klemperka;Klemperka;5553c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2020-01-28;2025-02-11;13732460;2025-02-11;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;10769517
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Klemperka;Klemperka;5553c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2020-01-28;2025-02-11;13732460;2025-02-11;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;10769517
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Klemperka;Klemperka;5553c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2020-01-28;2025-02-11;13732460;2025-02-11;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;10769517
2023;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Kokořín;Kokořín;5553c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2023-01-24;2023-01-24;12226915;2023-01-24;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8951298
2023;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Kokořín;Kokořín;5553c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2023-01-24;2023-01-24;12226915;2023-01-24;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8951298
2023;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Kokořín;Kokořín;5553c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2023-01-24;2023-01-24;12226915;2023-01-24;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8951298
2026;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Pivovarské sklepy ve Vojtěchově;Pivovarské sklepy ve Vojtěchově;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2008-01-08;2026-01-23;15547416, 15547418;2026-01-23;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;968549
2026;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Pivovarské sklepy ve Vojtěchově;Pivovarské sklepy ve Vojtěchově;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2008-01-08;2026-01-23;15547416, 15547418;2026-01-23;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;968549
2026;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Pivovarské sklepy ve Vojtěchově;Pivovarské sklepy ve Vojtěchově;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2008-01-08;2026-01-23;15547416, 15547418;2026-01-23;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;968549
2017;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Pivovarské sklepy, Vojtěchov;Pivovarské sklepy, Vojtěchov;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2007-01-25;2017-11-24;10085859;2017-11-24;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;969331
2017;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Pivovarské sklepy, Vojtěchov;Pivovarské sklepy, Vojtěchov;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2007-01-25;2017-11-24;10085859;2017-11-24;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;969331
2017;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Pivovarské sklepy, Vojtěchov;Pivovarské sklepy, Vojtěchov;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2007-01-25;2017-11-24;10085859;2017-11-24;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;969331
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Truskavna – jeskyně Klemperka;Truskavna – jeskyně Klemperka;5553c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2023-02-03;2025-02-01;15620514;2025-02-01;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;9874649
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Truskavna – jeskyně Klemperka;Truskavna – jeskyně Klemperka;5553c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2023-02-03;2025-02-01;15620514;2025-02-01;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;9874649
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Truskavna – jeskyně Klemperka;Truskavna – jeskyně Klemperka;5553c;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2023-02-03;2025-02-01;15620514;2025-02-01;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;9874649
2016;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Tupadly - hotel Sv. Kryštof;Tupadly - hotel Sv. Kryštof;5552b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2016-10-26;2016-11-02;9790171, 9791172;2016-11-02;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;6048218
2016;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Tupadly - hotel Sv. Kryštof;Tupadly - hotel Sv. Kryštof;5552b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2016-10-26;2016-11-02;9790171, 9791172;2016-11-02;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;6048218
2016;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Tupadly - hotel Sv. Kryštof;Tupadly - hotel Sv. Kryštof;5552b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2016-10-26;2016-11-02;9790171, 9791172;2016-11-02;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;6048218
2021;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim;Vidim;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2021-12-07;2021-12-07;11725578;2021-12-07;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8242908
2021;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim;Vidim;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2021-12-07;2021-12-07;11725578;2021-12-07;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8242908
2021;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim;Vidim;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2021-12-07;2021-12-07;11725578;2021-12-07;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8242908
2015;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim - pivovarský sklep;Vidim - pivovarský sklep;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2015-02-07;2015-02-07;9173198;2015-02-07;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5517795
2015;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim - pivovarský sklep;Vidim - pivovarský sklep;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2015-02-07;2015-02-07;9173198;2015-02-07;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5517795
2015;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim - pivovarský sklep;Vidim - pivovarský sklep;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2015-02-07;2015-02-07;9173198;2015-02-07;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5517795
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim - sklep bývalého pivovaru;Vidim - sklep bývalého pivovaru;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2023-02-03;2025-02-01;15620513;2025-02-01;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;9874648
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim - sklep bývalého pivovaru;Vidim - sklep bývalého pivovaru;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2023-02-03;2025-02-01;15620513;2025-02-01;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;9874648
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim - sklep bývalého pivovaru;Vidim - sklep bývalého pivovaru;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2023-02-03;2025-02-01;15620513;2025-02-01;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;9874648
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim, pivovarský sklep;Vidim, pivovarský sklep;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2018-01-11;2025-11-20;13455988, 15447654;2025-11-20;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;6337930
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim, pivovarský sklep;Vidim, pivovarský sklep;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2018-01-11;2025-11-20;13455988, 15447654;2025-11-20;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;6337930
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vidim, pivovarský sklep;Vidim, pivovarský sklep;5553a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2018-01-11;2025-11-20;13455988, 15447654;2025-11-20;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;6337930
2015;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vojtěchov - pivovarské sklepy;Vojtěchov - pivovarské sklepy;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2012-02-25;2015-02-07;9173191;2015-02-07;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;4951646
2015;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vojtěchov - pivovarské sklepy;Vojtěchov - pivovarské sklepy;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2012-02-25;2015-02-07;9173191;2015-02-07;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;4951646
2015;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vojtěchov - pivovarské sklepy;Vojtěchov - pivovarské sklepy;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2012-02-25;2015-02-07;9173191;2015-02-07;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;4951646
2018;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vojtěchov pivovar;Vojtěchov pivovar;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2018-09-15;2018-09-15;10395510;2018-09-15;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;6666193
2018;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vojtěchov pivovar;Vojtěchov pivovar;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2018-09-15;2018-09-15;10395510;2018-09-15;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;6666193
2018;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vojtěchov pivovar;Vojtěchov pivovar;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2018-09-15;2018-09-15;10395510;2018-09-15;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;6666193
2025;CZ0214013;Kokořínsko;Rhinolophus hipposideros;Letouni;Vojtěchov – pivovarský sklep;Vojtěchov – pivovarský sklep;5553b;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;2018-01-19;2025-01-28;15620481;2025-01-28;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;7050237
